age,workclass,marital-status,relationship,race,sex,hours-per-week,income,region,nivel_educativo,perfil_ocupacional,cat_capital-gain,cat_capital-loss,log_capital_gain,log_capital_loss
28,Private,Never-married,Not-in-family,Black,Female,48,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
44,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,54,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
39,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
42,Private,Married-civ-spouse,Wife,White,Female,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
49,Private,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
37,Private,Never-married,Not-in-family,Black,Female,45,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
65,Private,Never-married,Unmarried,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
35,,Married-civ-spouse,Husband,Black,Male,40,<=50K,Latinoamerica,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Own-child,White,Male,35,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
48,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
19,,Never-married,Own-child,White,Male,25,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
65,Local-gov,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_4,Nivel_4,8.767017621311778,0.0
18,Private,Never-married,Own-child,White,Female,20,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
53,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
27,Private,Married-civ-spouse,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
46,Private,Divorced,Not-in-family,White,Male,40,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
49,Private,Married-civ-spouse,Other-relative,White,Male,35,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
27,State-gov,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
25,State-gov,Never-married,Own-child,Asian-Pac-Islander,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,7.80954132465341,0.0
49,Federal-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
78,,Widowed,Not-in-family,White,Male,5,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
34,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
72,Private,Married-civ-spouse,Husband,White,Male,12,<=50K,EEUU,Maestría,Servicios,Nivel_3,Nivel_4,0.0,0.0
55,Self-emp-inc,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
21,Private,Married-spouse-absent,Own-child,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_7,Nivel_4,8.895492631451633,0.0
30,Private,Separated,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
25,,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
32,Private,Separated,Not-in-family,White,Male,53,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
55,Private,Married-spouse-absent,Other-relative,White,Male,40,<=50K,Europa,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
47,Local-gov,Married-civ-spouse,Wife,White,Female,60,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
51,Private,Widowed,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
53,Self-emp-inc,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,,Never-married,Own-child,White,Female,15,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
19,Private,Never-married,Own-child,White,Male,35,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
43,Private,Divorced,Unmarried,White,Female,43,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
48,State-gov,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Doctorado,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
53,Private,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Not-in-family,White,Male,30,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
34,Private,Married-civ-spouse,Husband,White,Male,45,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
36,Local-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
27,Private,Married-civ-spouse,Own-child,White,Male,40,<=50K,Latinoamerica,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
76,Private,Married-civ-spouse,Husband,White,Male,13,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_4,Nivel_4,8.622813673279921,0.0
35,Private,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
49,Private,Married-civ-spouse,Husband,White,Male,72,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,Self-emp-inc,Never-married,Own-child,White,Male,50,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
68,Private,Never-married,Not-in-family,White,Male,15,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
22,State-gov,Never-married,Not-in-family,White,Male,15,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
37,Private,Divorced,Unmarried,White,Female,44,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Other-relative,White,Male,55,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Private,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,Private,Never-married,Own-child,White,Male,20,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
36,Private,Divorced,Unmarried,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
44,Private,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
26,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
36,Private,Divorced,Unmarried,White,Female,32,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
49,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
72,Private,Widowed,Unmarried,White,Female,28,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Not-in-family,White,Female,12,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,55,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Local-gov,Never-married,Own-child,White,Female,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,6.38856140554563,0.0
47,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
46,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Own-child,Asian-Pac-Islander,Female,40,<=50K,Asia,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
42,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
45,Self-emp-not-inc,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
28,Private,Married-civ-spouse,Husband,White,Male,55,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
63,Self-emp-inc,Married-civ-spouse,Husband,White,Male,35,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Not-in-family,White,Male,36,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
46,Private,Divorced,Not-in-family,White,Male,40,<=50K,Latinoamerica,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Not-in-family,Other,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Private,Married-civ-spouse,Husband,White,Male,70,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
17,Private,Never-married,Own-child,White,Female,20,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
47,Private,Divorced,Not-in-family,White,Male,50,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
51,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
64,Local-gov,Widowed,Unmarried,Black,Female,40,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
30,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
27,Private,Never-married,Not-in-family,White,Female,20,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Other-relative,White,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
50,Private,Divorced,Not-in-family,White,Female,45,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Local-gov,Divorced,Unmarried,White,Female,20,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
39,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Universitaria,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Own-child,White,Male,30,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
42,Private,Married-civ-spouse,Wife,White,Female,24,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Own-child,White,Male,30,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
48,Private,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
17,Private,Never-married,Own-child,White,Male,5,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,6.38856140554563,0.0
26,Self-emp-not-inc,Never-married,Not-in-family,White,Male,60,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
58,Private,Married-civ-spouse,Husband,White,Male,46,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
34,Private,Married-civ-spouse,Wife,Other,Female,40,<=50K,Europa,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
29,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
19,Private,Never-married,Own-child,White,Male,20,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
27,Private,Never-married,Not-in-family,White,Male,40,<=50K,,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Private,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Universitaria,Operativo_Manual,Nivel_2,Nivel_4,8.393216011596527,0.0
17,Local-gov,Never-married,Own-child,Amer-Indian-Eskimo,Female,30,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,Latinoamerica,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
39,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,55,>50K,EEUU,Doctorado,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
72,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
52,State-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
30,Private,Never-married,Not-in-family,White,Female,53,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Own-child,White,Male,35,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
27,Private,Never-married,Unmarried,Other,Male,45,<=50K,Latinoamerica,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
43,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
45,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
59,Private,Married-civ-spouse,Husband,Black,Male,60,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Own-child,Asian-Pac-Islander,Male,40,>50K,,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
55,Self-emp-not-inc,Married-civ-spouse,Wife,White,Female,42,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
51,Local-gov,Married-civ-spouse,Husband,White,Male,35,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
54,,Married-civ-spouse,Husband,White,Male,43,<=50K,EEUU,Universitaria,,Nivel_3,Nivel_4,0.0,0.0
44,,Never-married,Other-relative,White,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
41,Private,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,Private,Married-civ-spouse,Husband,White,Male,42,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
54,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,60,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
38,State-gov,Married-civ-spouse,Wife,White,Female,21,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
34,Private,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
59,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
33,Private,Never-married,Unmarried,Black,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
69,,Married-civ-spouse,Husband,White,Male,35,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,7.251344983372214,0.0
25,Private,Never-married,Other-relative,Black,Female,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
30,Private,Never-married,Unmarried,White,Male,28,<=50K,Latinoamerica,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
41,Local-gov,Separated,Not-in-family,Black,Female,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_1,Nivel_4,8.319229938632326,0.0
49,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,60,<=50K,Latinoamerica,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Local-gov,Divorced,Own-child,White,Male,48,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
39,Private,Divorced,Unmarried,White,Female,15,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
56,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
37,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,Local-gov,Never-married,Own-child,White,Male,15,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
29,Private,Married-civ-spouse,Not-in-family,White,Male,40,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
41,Private,Divorced,Unmarried,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
43,Local-gov,Married-civ-spouse,Wife,White,Female,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
34,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
29,Private,Married-civ-spouse,Wife,White,Female,50,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,State-gov,Married-civ-spouse,Husband,White,Male,50,>50K,,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
49,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
31,Private,Married-civ-spouse,Husband,White,Male,25,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
35,Federal-gov,Divorced,Not-in-family,White,Female,50,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
36,Private,Separated,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
67,Private,Divorced,Unmarried,White,Male,41,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
36,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Doctorado,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
26,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
51,Local-gov,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
45,Private,Married-civ-spouse,Husband,White,Male,30,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Private,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
49,Federal-gov,Married-civ-spouse,Husband,White,Male,9,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
29,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
56,Private,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
42,Federal-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
47,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,Latinoamerica,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
35,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
33,Self-emp-not-inc,Never-married,Own-child,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
26,Self-emp-inc,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
19,Private,Never-married,Own-child,White,Male,35,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
61,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
31,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
66,,Married-civ-spouse,Husband,White,Male,24,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
19,Private,Never-married,Not-in-family,White,Male,50,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
35,Private,Married-civ-spouse,Husband,White,Male,55,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
43,,Widowed,Own-child,Black,Male,40,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
29,Private,Never-married,Not-in-family,White,Male,35,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
28,Private,Divorced,Not-in-family,White,Male,60,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
24,Private,Never-married,Own-child,White,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
24,Private,Never-married,Own-child,White,Female,12,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
46,Local-gov,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
24,Private,Never-married,Unmarried,White,Male,45,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
24,Private,Never-married,Own-child,White,Male,60,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
36,State-gov,Divorced,Not-in-family,Other,Female,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Not-in-family,White,Male,55,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
46,,Divorced,Not-in-family,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
68,Local-gov,Widowed,Not-in-family,White,Female,33,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
33,Private,Never-married,Not-in-family,White,Female,45,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
